"Day";"Fortnight";"Code_point_Libelle";"TEMP.med";"TEMP.mean";"SALI.med";"SALI.mean";"CHLOROA.med";"CHLOROA.mean"
163;12;"Point 1 Boulogne";15,1;15,64375;34,5;34,45;3,04925;3,7378125
164;12;"Point 1 Boulogne";15,1;15,64375;34,5;34,45;3,04925;3,7378125
165;12;"Point 1 Boulogne";15,1;15,64375;34,5;34,45;3,04925;3,7378125
166;12;"Point 1 Boulogne";15,1;15,64375;34,5;34,45;3,04925;3,7378125
167;12;"Point 1 Boulogne";15,1;15,64375;34,5;34,45;3,04925;3,7378125
168;12;"Point 1 Boulogne";15,1;15,64375;34,5;34,45;3,04925;3,7378125
169;13;"Point 1 Boulogne";16,2;16,0647058823529;34,4;34,4;5,02;5,68635294117647
170;13;"Point 1 Boulogne";16,2;16,0647058823529;34,4;34,4;5,02;5,68635294117647
171;13;"Point 1 Boulogne";16,2;16,0647058823529;34,4;34,4;5,02;5,68635294117647
172;13;"Point 1 Boulogne";16,2;16,0647058823529;34,4;34,4;5,02;5,68635294117647
173;13;"Point 1 Boulogne";16,2;16,0647058823529;34,4;34,4;5,02;5,68635294117647
174;13;"Point 1 Boulogne";16,2;16,0647058823529;34,4;34,4;5,02;5,68635294117647
175;13;"Point 1 Boulogne";16,2;16,0647058823529;34,4;34,4;5,02;5,68635294117647
176;13;"Point 1 Boulogne";16,2;16,0647058823529;34,4;34,4;5,02;5,68635294117647
177;13;"Point 1 Boulogne";16,2;16,0647058823529;34,4;34,4;5,02;5,68635294117647
178;13;"Point 1 Boulogne";16,2;16,0647058823529;34,4;34,4;5,02;5,68635294117647
179;13;"Point 1 Boulogne";16,2;16,0647058823529;34,4;34,4;5,02;5,68635294117647
180;13;"Point 1 Boulogne";16,2;16,0647058823529;34,4;34,4;5,02;5,68635294117647
181;13;"Point 1 Boulogne";16,2;16,0647058823529;34,4;34,4;5,02;5,68635294117647
182;13;"Point 1 Boulogne";16,2;16,0647058823529;34,4;34,4;5,02;5,68635294117647
183;14;"Point 1 Boulogne";17,75;17,57;34,5;34,42;2,126;2,59195
184;14;"Point 1 Boulogne";17,75;17,57;34,5;34,42;2,126;2,59195
185;14;"Point 1 Boulogne";17,75;17,57;34,5;34,42;2,126;2,59195
186;14;"Point 1 Boulogne";17,75;17,57;34,5;34,42;2,126;2,59195
187;14;"Point 1 Boulogne";17,75;17,57;34,5;34,42;2,126;2,59195
188;14;"Point 1 Boulogne";17,75;17,57;34,5;34,42;2,126;2,59195
189;14;"Point 1 Boulogne";17,75;17,57;34,5;34,42;2,126;2,59195
190;14;"Point 1 Boulogne";17,75;17,57;34,5;34,42;2,126;2,59195
191;14;"Point 1 Boulogne";17,75;17,57;34,5;34,42;2,126;2,59195
192;14;"Point 1 Boulogne";17,75;17,57;34,5;34,42;2,126;2,59195
193;14;"Point 1 Boulogne";17,75;17,57;34,5;34,42;2,126;2,59195
194;14;"Point 1 Boulogne";17,75;17,57;34,5;34,42;2,126;2,59195
195;14;"Point 1 Boulogne";17,75;17,57;34,5;34,42;2,126;2,59195
196;14;"Point 1 Boulogne";17,75;17,57;34,5;34,42;2,126;2,59195
197;15;"Point 1 Boulogne";18,5;18,4529411764706;34,4;34,3470588235294;2,88;3,95817647058824
198;15;"Point 1 Boulogne";18,5;18,4529411764706;34,4;34,3470588235294;2,88;3,95817647058824
199;15;"Point 1 Boulogne";18,5;18,4529411764706;34,4;34,3470588235294;2,88;3,95817647058824
200;15;"Point 1 Boulogne";18,5;18,4529411764706;34,4;34,3470588235294;2,88;3,95817647058824
201;15;"Point 1 Boulogne";18,5;18,4529411764706;34,4;34,3470588235294;2,88;3,95817647058824
202;15;"Point 1 Boulogne";18,5;18,4529411764706;34,4;34,3470588235294;2,88;3,95817647058824
203;15;"Point 1 Boulogne";18,5;18,4529411764706;34,4;34,3470588235294;2,88;3,95817647058824
204;15;"Point 1 Boulogne";18,5;18,4529411764706;34,4;34,3470588235294;2,88;3,95817647058824
205;15;"Point 1 Boulogne";18,5;18,4529411764706;34,4;34,3470588235294;2,88;3,95817647058824
206;15;"Point 1 Boulogne";18,5;18,4529411764706;34,4;34,3470588235294;2,88;3,95817647058824
207;15;"Point 1 Boulogne";18,5;18,4529411764706;34,4;34,3470588235294;2,88;3,95817647058824
208;15;"Point 1 Boulogne";18,5;18,4529411764706;34,4;34,3470588235294;2,88;3,95817647058824
209;15;"Point 1 Boulogne";18,5;18,4529411764706;34,4;34,3470588235294;2,88;3,95817647058824
210;15;"Point 1 Boulogne";18,5;18,4529411764706;34,4;34,3470588235294;2,88;3,95817647058824
211;16;"Point 1 Boulogne";18,8;18,87;34,5;34,26;3,125;2,796
212;16;"Point 1 Boulogne";18,8;18,87;34,5;34,26;3,125;2,796
213;16;"Point 1 Boulogne";18,8;18,87;34,5;34,26;3,125;2,796
214;16;"Point 1 Boulogne";18,8;18,87;34,5;34,26;3,125;2,796
215;16;"Point 1 Boulogne";18,8;18,87;34,5;34,26;3,125;2,796
216;16;"Point 1 Boulogne";18,8;18,87;34,5;34,26;3,125;2,796
217;16;"Point 1 Boulogne";18,8;18,87;34,5;34,26;3,125;2,796
218;16;"Point 1 Boulogne";18,8;18,87;34,5;34,26;3,125;2,796
219;16;"Point 1 Boulogne";18,8;18,87;34,5;34,26;3,125;2,796
220;16;"Point 1 Boulogne";18,8;18,87;34,5;34,26;3,125;2,796
221;16;"Point 1 Boulogne";18,8;18,87;34,5;34,26;3,125;2,796
222;16;"Point 1 Boulogne";18,8;18,87;34,5;34,26;3,125;2,796
223;16;"Point 1 Boulogne";18,8;18,87;34,5;34,26;3,125;2,796
224;16;"Point 1 Boulogne";18,8;18,87;34,5;34,26;3,125;2,796
225;17;"Point 1 Boulogne";19;18,75;34,1;34,0375;2,70925;3,241125
226;17;"Point 1 Boulogne";19;18,75;34,1;34,0375;2,70925;3,241125
227;17;"Point 1 Boulogne";19;18,75;34,1;34,0375;2,70925;3,241125
228;17;"Point 1 Boulogne";19;18,75;34,1;34,0375;2,70925;3,241125
229;17;"Point 1 Boulogne";19;18,75;34,1;34,0375;2,70925;3,241125
230;17;"Point 1 Boulogne";19;18,75;34,1;34,0375;2,70925;3,241125
231;17;"Point 1 Boulogne";19;18,75;34,1;34,0375;2,70925;3,241125
232;17;"Point 1 Boulogne";19;18,75;34,1;34,0375;2,70925;3,241125
233;17;"Point 1 Boulogne";19;18,75;34,1;34,0375;2,70925;3,241125
234;17;"Point 1 Boulogne";19;18,75;34,1;34,0375;2,70925;3,241125
235;17;"Point 1 Boulogne";19;18,75;34,1;34,0375;2,70925;3,241125
236;17;"Point 1 Boulogne";19;18,75;34,1;34,0375;2,70925;3,241125
237;17;"Point 1 Boulogne";19;18,75;34,1;34,0375;2,70925;3,241125
238;17;"Point 1 Boulogne";19;18,75;34,1;34,0375;2,70925;3,241125
239;18;"Point 1 Boulogne";18,65;18,6916666666667;34,45;34,4;2,4565;3,5345
240;18;"Point 1 Boulogne";18,65;18,6916666666667;34,45;34,4;2,4565;3,5345
241;18;"Point 1 Boulogne";18,65;18,6916666666667;34,45;34,4;2,4565;3,5345
242;18;"Point 1 Boulogne";18,65;18,6916666666667;34,45;34,4;2,4565;3,5345
243;18;"Point 1 Boulogne";18,65;18,6916666666667;34,45;34,4;2,4565;3,5345
244;18;"Point 1 Boulogne";18,65;18,6916666666667;34,45;34,4;2,4565;3,5345
245;18;"Point 1 Boulogne";18,65;18,6916666666667;34,45;34,4;2,4565;3,5345
246;18;"Point 1 Boulogne";18,65;18,6916666666667;34,45;34,4;2,4565;3,5345
247;18;"Point 1 Boulogne";18,65;18,6916666666667;34,45;34,4;2,4565;3,5345
248;18;"Point 1 Boulogne";18,65;18,6916666666667;34,45;34,4;2,4565;3,5345
249;18;"Point 1 Boulogne";18,65;18,6916666666667;34,45;34,4;2,4565;3,5345
250;18;"Point 1 Boulogne";18,65;18,6916666666667;34,45;34,4;2,4565;3,5345
251;18;"Point 1 Boulogne";18,65;18,6916666666667;34,45;34,4;2,4565;3,5345
252;18;"Point 1 Boulogne";18,65;18,6916666666667;34,45;34,4;2,4565;3,5345
253;19;"Point 1 Boulogne";17,95;18,2125;34,5;34,3125;2,56;2,73625
254;19;"Point 1 Boulogne";17,95;18,2125;34,5;34,3125;2,56;2,73625
255;19;"Point 1 Boulogne";17,95;18,2125;34,5;34,3125;2,56;2,73625
256;19;"Point 1 Boulogne";17,95;18,2125;34,5;34,3125;2,56;2,73625
257;19;"Point 1 Boulogne";17,95;18,2125;34,5;34,3125;2,56;2,73625
258;19;"Point 1 Boulogne";17,95;18,2125;34,5;34,3125;2,56;2,73625
259;19;"Point 1 Boulogne";17,95;18,2125;34,5;34,3125;2,56;2,73625
260;19;"Point 1 Boulogne";17,95;18,2125;34,5;34,3125;2,56;2,73625
261;19;"Point 1 Boulogne";17,95;18,2125;34,5;34,3125;2,56;2,73625
262;19;"Point 1 Boulogne";17,95;18,2125;34,5;34,3125;2,56;2,73625
263;19;"Point 1 Boulogne";17,95;18,2125;34,5;34,3125;2,56;2,73625
264;19;"Point 1 Boulogne";17,95;18,2125;34,5;34,3125;2,56;2,73625
265;19;"Point 1 Boulogne";17,95;18,2125;34,5;34,3125;2,56;2,73625
266;19;"Point 1 Boulogne";17,95;18,2125;34,5;34,3125;2,56;2,73625
267;20;"Point 1 Boulogne";16,9;17,025;34,45;34,1916666666667;2,1915;2,769875
268;20;"Point 1 Boulogne";16,9;17,025;34,45;34,1916666666667;2,1915;2,769875
269;20;"Point 1 Boulogne";16,9;17,025;34,45;34,1916666666667;2,1915;2,769875
270;20;"Point 1 Boulogne";16,9;17,025;34,45;34,1916666666667;2,1915;2,769875
271;20;"Point 1 Boulogne";16,9;17,025;34,45;34,1916666666667;2,1915;2,769875
272;20;"Point 1 Boulogne";16,9;17,025;34,45;34,1916666666667;2,1915;2,769875
273;20;"Point 1 Boulogne";16,9;17,025;34,45;34,1916666666667;2,1915;2,769875
274;20;"Point 1 Boulogne";16,9;17,025;34,45;34,1916666666667;2,1915;2,769875
275;20;"Point 1 Boulogne";16,9;17,025;34,45;34,1916666666667;2,1915;2,769875
276;20;"Point 1 Boulogne";16,9;17,025;34,45;34,1916666666667;2,1915;2,769875
277;20;"Point 1 Boulogne";16,9;17,025;34,45;34,1916666666667;2,1915;2,769875
278;20;"Point 1 Boulogne";16,9;17,025;34,45;34,1916666666667;2,1915;2,769875
279;20;"Point 1 Boulogne";16,9;17,025;34,45;34,1916666666667;2,1915;2,769875
280;20;"Point 1 Boulogne";16,9;17,025;34,45;34,1916666666667;2,1915;2,769875
281;21;"Point 1 Boulogne";15,2;15,4333333333333;34,4;34,3444444444444;2,816;2,92827777777778
282;21;"Point 1 Boulogne";15,2;15,4333333333333;34,4;34,3444444444444;2,816;2,92827777777778
283;21;"Point 1 Boulogne";15,2;15,4333333333333;34,4;34,3444444444444;2,816;2,92827777777778
284;21;"Point 1 Boulogne";15,2;15,4333333333333;34,4;34,3444444444444;2,816;2,92827777777778
285;21;"Point 1 Boulogne";15,2;15,4333333333333;34,4;34,3444444444444;2,816;2,92827777777778
286;21;"Point 1 Boulogne";15,2;15,4333333333333;34,4;34,3444444444444;2,816;2,92827777777778
287;21;"Point 1 Boulogne";15,2;15,4333333333333;34,4;34,3444444444444;2,816;2,92827777777778
288;21;"Point 1 Boulogne";15,2;15,4333333333333;34,4;34,3444444444444;2,816;2,92827777777778
289;21;"Point 1 Boulogne";15,2;15,4333333333333;34,4;34,3444444444444;2,816;2,92827777777778
290;21;"Point 1 Boulogne";15,2;15,4333333333333;34,4;34,3444444444444;2,816;2,92827777777778
291;21;"Point 1 Boulogne";15,2;15,4333333333333;34,4;34,3444444444444;2,816;2,92827777777778
292;21;"Point 1 Boulogne";15,2;15,4333333333333;34,4;34,3444444444444;2,816;2,92827777777778
293;21;"Point 1 Boulogne";15,2;15,4333333333333;34,4;34,3444444444444;2,816;2,92827777777778
294;21;"Point 1 Boulogne";15,2;15,4333333333333;34,4;34,3444444444444;2,816;2,92827777777778
295;22;"Point 1 Boulogne";14,3;14,3444444444444;34,5;34,4444444444444;2,75;3,41288888888889
296;22;"Point 1 Boulogne";14,3;14,3444444444444;34,5;34,4444444444444;2,75;3,41288888888889
297;22;"Point 1 Boulogne";14,3;14,3444444444444;34,5;34,4444444444444;2,75;3,41288888888889
298;22;"Point 1 Boulogne";14,3;14,3444444444444;34,5;34,4444444444444;2,75;3,41288888888889
299;22;"Point 1 Boulogne";14,3;14,3444444444444;34,5;34,4444444444444;2,75;3,41288888888889
300;22;"Point 1 Boulogne";14,3;14,3444444444444;34,5;34,4444444444444;2,75;3,41288888888889
301;22;"Point 1 Boulogne";14,3;14,3444444444444;34,5;34,4444444444444;2,75;3,41288888888889
302;22;"Point 1 Boulogne";14,3;14,3444444444444;34,5;34,4444444444444;2,75;3,41288888888889
303;22;"Point 1 Boulogne";14,3;14,3444444444444;34,5;34,4444444444444;2,75;3,41288888888889
304;22;"Point 1 Boulogne";14,3;14,3444444444444;34,5;34,4444444444444;2,75;3,41288888888889
305;22;"Point 1 Boulogne";14,3;14,3444444444444;34,5;34,4444444444444;2,75;3,41288888888889
306;22;"Point 1 Boulogne";14,3;14,3444444444444;34,5;34,4444444444444;2,75;3,41288888888889
307;22;"Point 1 Boulogne";14,3;14,3444444444444;34,5;34,4444444444444;2,75;3,41288888888889
308;22;"Point 1 Boulogne";14,3;14,3444444444444;34,5;34,4444444444444;2,75;3,41288888888889
309;23;"Point 1 Boulogne";12,8;12,5636363636364;34,3;34,3;1,68;2,31422727272727
310;23;"Point 1 Boulogne";12,8;12,5636363636364;34,3;34,3;1,68;2,31422727272727
311;23;"Point 1 Boulogne";12,8;12,5636363636364;34,3;34,3;1,68;2,31422727272727
312;23;"Point 1 Boulogne";12,8;12,5636363636364;34,3;34,3;1,68;2,31422727272727
313;23;"Point 1 Boulogne";12,8;12,5636363636364;34,3;34,3;1,68;2,31422727272727
314;23;"Point 1 Boulogne";12,8;12,5636363636364;34,3;34,3;1,68;2,31422727272727
315;23;"Point 1 Boulogne";12,8;12,5636363636364;34,3;34,3;1,68;2,31422727272727
316;23;"Point 1 Boulogne";12,8;12,5636363636364;34,3;34,3;1,68;2,31422727272727
317;23;"Point 1 Boulogne";12,8;12,5636363636364;34,3;34,3;1,68;2,31422727272727
318;23;"Point 1 Boulogne";12,8;12,5636363636364;34,3;34,3;1,68;2,31422727272727
319;23;"Point 1 Boulogne";12,8;12,5636363636364;34,3;34,3;1,68;2,31422727272727
320;23;"Point 1 Boulogne";12,8;12,5636363636364;34,3;34,3;1,68;2,31422727272727
321;23;"Point 1 Boulogne";12,8;12,5636363636364;34,3;34,3;1,68;2,31422727272727
322;23;"Point 1 Boulogne";12,8;12,5636363636364;34,3;34,3;1,68;2,31422727272727
323;24;"Point 1 Boulogne";11,1;11,3357142857143;34,25;34,1714285714286;2,6035;2,35739285714286
324;24;"Point 1 Boulogne";11,1;11,3357142857143;34,25;34,1714285714286;2,6035;2,35739285714286
325;24;"Point 1 Boulogne";11,1;11,3357142857143;34,25;34,1714285714286;2,6035;2,35739285714286
326;24;"Point 1 Boulogne";11,1;11,3357142857143;34,25;34,1714285714286;2,6035;2,35739285714286
327;24;"Point 1 Boulogne";11,1;11,3357142857143;34,25;34,1714285714286;2,6035;2,35739285714286
328;24;"Point 1 Boulogne";11,1;11,3357142857143;34,25;34,1714285714286;2,6035;2,35739285714286
329;24;"Point 1 Boulogne";11,1;11,3357142857143;34,25;34,1714285714286;2,6035;2,35739285714286
330;24;"Point 1 Boulogne";11,1;11,3357142857143;34,25;34,1714285714286;2,6035;2,35739285714286
331;24;"Point 1 Boulogne";11,1;11,3357142857143;34,25;34,1714285714286;2,6035;2,35739285714286
332;24;"Point 1 Boulogne";11,1;11,3357142857143;34,25;34,1714285714286;2,6035;2,35739285714286
333;24;"Point 1 Boulogne";11,1;11,3357142857143;34,25;34,1714285714286;2,6035;2,35739285714286
334;24;"Point 1 Boulogne";11,1;11,3357142857143;34,25;34,1714285714286;2,6035;2,35739285714286
335;24;"Point 1 Boulogne";11,1;11,3357142857143;34,25;34,1714285714286;2,6035;2,35739285714286
336;24;"Point 1 Boulogne";11,1;11,3357142857143;34,25;34,1714285714286;2,6035;2,35739285714286
337;25;"Point 1 Boulogne";9,55;9,78;34,25;34,14;1,18;1,60895
338;25;"Point 1 Boulogne";9,55;9,78;34,25;34,14;1,18;1,60895
339;25;"Point 1 Boulogne";9,55;9,78;34,25;34,14;1,18;1,60895
340;25;"Point 1 Boulogne";9,55;9,78;34,25;34,14;1,18;1,60895
341;25;"Point 1 Boulogne";9,55;9,78;34,25;34,14;1,18;1,60895
342;25;"Point 1 Boulogne";9,55;9,78;34,25;34,14;1,18;1,60895
343;25;"Point 1 Boulogne";9,55;9,78;34,25;34,14;1,18;1,60895
344;25;"Point 1 Boulogne";9,55;9,78;34,25;34,14;1,18;1,60895
345;25;"Point 1 Boulogne";9,55;9,78;34,25;34,14;1,18;1,60895
346;25;"Point 1 Boulogne";9,55;9,78;34,25;34,14;1,18;1,60895
347;25;"Point 1 Boulogne";9,55;9,78;34,25;34,14;1,18;1,60895
348;25;"Point 1 Boulogne";9,55;9,78;34,25;34,14;1,18;1,60895
349;25;"Point 1 Boulogne";9,55;9,78;34,25;34,14;1,18;1,60895
350;25;"Point 1 Boulogne";9,55;9,78;34,25;34,14;1,18;1,60895
351;26;"Point 1 Boulogne";8,7;8,7;34,75;34,75;3,08325;3,08325
352;26;"Point 1 Boulogne";8,7;8,7;34,75;34,75;3,08325;3,08325
353;26;"Point 1 Boulogne";8,7;8,7;34,75;34,75;3,08325;3,08325
354;26;"Point 1 Boulogne";8,7;8,7;34,75;34,75;3,08325;3,08325
355;26;"Point 1 Boulogne";8,7;8,7;34,75;34,75;3,08325;3,08325
356;26;"Point 1 Boulogne";8,7;8,7;34,75;34,75;3,08325;3,08325
357;26;"Point 1 Boulogne";8,7;8,7;34,75;34,75;3,08325;3,08325
358;26;"Point 1 Boulogne";8,7;8,7;34,75;34,75;3,08325;3,08325
359;26;"Point 1 Boulogne";8,7;8,7;34,75;34,75;3,08325;3,08325
360;26;"Point 1 Boulogne";8,7;8,7;34,75;34,75;3,08325;3,08325
361;26;"Point 1 Boulogne";8,7;8,7;34,75;34,75;3,08325;3,08325
362;26;"Point 1 Boulogne";8,7;8,7;34,75;34,75;3,08325;3,08325
363;26;"Point 1 Boulogne";8,7;8,7;34,75;34,75;3,08325;3,08325
364;26;"Point 1 Boulogne";8,7;8,7;34,75;34,75;3,08325;3,08325
365;26;"Point 1 Boulogne";8,7;8,7;34,75;34,75;3,08325;3,08325
1;1;"Teychan bis";10,5;9,9685;31,505;31,556;1,15;1,59857142857143
2;1;"Teychan bis";10,5;9,9685;31,505;31,556;1,15;1,59857142857143
3;1;"Teychan bis";10,5;9,9685;31,505;31,556;1,15;1,59857142857143
4;1;"Teychan bis";10,5;9,9685;31,505;31,556;1,15;1,59857142857143
5;1;"Teychan bis";10,5;9,9685;31,505;31,556;1,15;1,59857142857143
6;1;"Teychan bis";10,5;9,9685;31,505;31,556;1,15;1,59857142857143
7;1;"Teychan bis";10,5;9,9685;31,505;31,556;1,15;1,59857142857143
8;1;"Teychan bis";10,5;9,9685;31,505;31,556;1,15;1,59857142857143
9;1;"Teychan bis";10,5;9,9685;31,505;31,556;1,15;1,59857142857143
10;1;"Teychan bis";10,5;9,9685;31,505;31,556;1,15;1,59857142857143
11;1;"Teychan bis";10,5;9,9685;31,505;31,556;1,15;1,59857142857143
12;1;"Teychan bis";10,5;9,9685;31,505;31,556;1,15;1,59857142857143
13;1;"Teychan bis";10,5;9,9685;31,505;31,556;1,15;1,59857142857143
14;1;"Teychan bis";10,5;9,9685;31,505;31,556;1,15;1,59857142857143
15;2;"Teychan bis";9,76;9,63952380952381;31,8;31,5514285714286;1,51;1,55125
16;2;"Teychan bis";9,76;9,63952380952381;31,8;31,5514285714286;1,51;1,55125
17;2;"Teychan bis";9,76;9,63952380952381;31,8;31,5514285714286;1,51;1,55125
18;2;"Teychan bis";9,76;9,63952380952381;31,8;31,5514285714286;1,51;1,55125
19;2;"Teychan bis";9,76;9,63952380952381;31,8;31,5514285714286;1,51;1,55125
20;2;"Teychan bis";9,76;9,63952380952381;31,8;31,5514285714286;1,51;1,55125
21;2;"Teychan bis";9,76;9,63952380952381;31,8;31,5514285714286;1,51;1,55125
22;2;"Teychan bis";9,76;9,63952380952381;31,8;31,5514285714286;1,51;1,55125
23;2;"Teychan bis";9,76;9,63952380952381;31,8;31,5514285714286;1,51;1,55125
24;2;"Teychan bis";9,76;9,63952380952381;31,8;31,5514285714286;1,51;1,55125
25;2;"Teychan bis";9,76;9,63952380952381;31,8;31,5514285714286;1,51;1,55125
26;2;"Teychan bis";9,76;9,63952380952381;31,8;31,5514285714286;1,51;1,55125
27;2;"Teychan bis";9,76;9,63952380952381;31,8;31,5514285714286;1,51;1,55125
28;2;"Teychan bis";9,76;9,63952380952381;31,8;31,5514285714286;1,51;1,55125
29;3;"Teychan bis";9,58;9,47894736842105;31,44;30,6473684210526;1,595;1,98916666666667
30;3;"Teychan bis";9,58;9,47894736842105;31,44;30,6473684210526;1,595;1,98916666666667
31;3;"Teychan bis";9,58;9,47894736842105;31,44;30,6473684210526;1,595;1,98916666666667
32;3;"Teychan bis";9,58;9,47894736842105;31,44;30,6473684210526;1,595;1,98916666666667
33;3;"Teychan bis";9,58;9,47894736842105;31,44;30,6473684210526;1,595;1,98916666666667
34;3;"Teychan bis";9,58;9,47894736842105;31,44;30,6473684210526;1,595;1,98916666666667
35;3;"Teychan bis";9,58;9,47894736842105;31,44;30,6473684210526;1,595;1,98916666666667
36;3;"Teychan bis";9,58;9,47894736842105;31,44;30,6473684210526;1,595;1,98916666666667
37;3;"Teychan bis";9,58;9,47894736842105;31,44;30,6473684210526;1,595;1,98916666666667
38;3;"Teychan bis";9,58;9,47894736842105;31,44;30,6473684210526;1,595;1,98916666666667
39;3;"Teychan bis";9,58;9,47894736842105;31,44;30,6473684210526;1,595;1,98916666666667
40;3;"Teychan bis";9,58;9,47894736842105;31,44;30,6473684210526;1,595;1,98916666666667
41;3;"Teychan bis";9,58;9,47894736842105;31,44;30,6473684210526;1,595;1,98916666666667
42;3;"Teychan bis";9,58;9,47894736842105;31,44;30,6473684210526;1,595;1,98916666666667
43;4;"Teychan bis";9,7;9,328;30,99;30,4952;1,8;2,34785714285714
44;4;"Teychan bis";9,7;9,328;30,99;30,4952;1,8;2,34785714285714
45;4;"Teychan bis";9,7;9,328;30,99;30,4952;1,8;2,34785714285714
46;4;"Teychan bis";9,7;9,328;30,99;30,4952;1,8;2,34785714285714
47;4;"Teychan bis";9,7;9,328;30,99;30,4952;1,8;2,34785714285714
48;4;"Teychan bis";9,7;9,328;30,99;30,4952;1,8;2,34785714285714
49;4;"Teychan bis";9,7;9,328;30,99;30,4952;1,8;2,34785714285714
50;4;"Teychan bis";9,7;9,328;30,99;30,4952;1,8;2,34785714285714
51;4;"Teychan bis";9,7;9,328;30,99;30,4952;1,8;2,34785714285714
52;4;"Teychan bis";9,7;9,328;30,99;30,4952;1,8;2,34785714285714
53;4;"Teychan bis";9,7;9,328;30,99;30,4952;1,8;2,34785714285714
54;4;"Teychan bis";9,7;9,328;30,99;30,4952;1,8;2,34785714285714
55;4;"Teychan bis";9,7;9,328;30,99;30,4952;1,8;2,34785714285714
56;4;"Teychan bis";9,7;9,328;30,99;30,4952;1,8;2,34785714285714
57;5;"Teychan bis";10,6;10,4821739130435;31,38;31,0282608695652;1,66;1,82076923076923
58;5;"Teychan bis";10,6;10,4821739130435;31,38;31,0282608695652;1,66;1,82076923076923
59;5;"Teychan bis";10,6;10,4821739130435;31,38;31,0282608695652;1,66;1,82076923076923
60;5;"Teychan bis";10,6;10,4821739130435;31,38;31,0282608695652;1,66;1,82076923076923
61;5;"Teychan bis";10,6;10,4821739130435;31,38;31,0282608695652;1,66;1,82076923076923
62;5;"Teychan bis";10,6;10,4821739130435;31,38;31,0282608695652;1,66;1,82076923076923
63;5;"Teychan bis";10,6;10,4821739130435;31,38;31,0282608695652;1,66;1,82076923076923
64;5;"Teychan bis";10,6;10,4821739130435;31,38;31,0282608695652;1,66;1,82076923076923
65;5;"Teychan bis";10,6;10,4821739130435;31,38;31,0282608695652;1,66;1,82076923076923
66;5;"Teychan bis";10,6;10,4821739130435;31,38;31,0282608695652;1,66;1,82076923076923
67;5;"Teychan bis";10,6;10,4821739130435;31,38;31,0282608695652;1,66;1,82076923076923
68;5;"Teychan bis";10,6;10,4821739130435;31,38;31,0282608695652;1,66;1,82076923076923
69;5;"Teychan bis";10,6;10,4821739130435;31,38;31,0282608695652;1,66;1,82076923076923
70;5;"Teychan bis";10,6;10,4821739130435;31,38;31,0282608695652;1,66;1,82076923076923
71;6;"Teychan bis";11,61;11,5588888888889;32,27;32,0485185185185;2,33;2,44307692307692
72;6;"Teychan bis";11,61;11,5588888888889;32,27;32,0485185185185;2,33;2,44307692307692
73;6;"Teychan bis";11,61;11,5588888888889;32,27;32,0485185185185;2,33;2,44307692307692
74;6;"Teychan bis";11,61;11,5588888888889;32,27;32,0485185185185;2,33;2,44307692307692
75;6;"Teychan bis";11,61;11,5588888888889;32,27;32,0485185185185;2,33;2,44307692307692
76;6;"Teychan bis";11,61;11,5588888888889;32,27;32,0485185185185;2,33;2,44307692307692
77;6;"Teychan bis";11,61;11,5588888888889;32,27;32,0485185185185;2,33;2,44307692307692
78;6;"Teychan bis";11,61;11,5588888888889;32,27;32,0485185185185;2,33;2,44307692307692
79;6;"Teychan bis";11,61;11,5588888888889;32,27;32,0485185185185;2,33;2,44307692307692
80;6;"Teychan bis";11,61;11,5588888888889;32,27;32,0485185185185;2,33;2,44307692307692
81;6;"Teychan bis";11,61;11,5588888888889;32,27;32,0485185185185;2,33;2,44307692307692
82;6;"Teychan bis";11,61;11,5588888888889;32,27;32,0485185185185;2,33;2,44307692307692
83;6;"Teychan bis";11,61;11,5588888888889;32,27;32,0485185185185;2,33;2,44307692307692
84;6;"Teychan bis";11,61;11,5588888888889;32,27;32,0485185185185;2,33;2,44307692307692
85;7;"Teychan bis";12,37;12,4989655172414;32,6;32,0755172413793;2,315;2,61285714285714
86;7;"Teychan bis";12,37;12,4989655172414;32,6;32,0755172413793;2,315;2,61285714285714
87;7;"Teychan bis";12,37;12,4989655172414;32,6;32,0755172413793;2,315;2,61285714285714
88;7;"Teychan bis";12,37;12,4989655172414;32,6;32,0755172413793;2,315;2,61285714285714
89;7;"Teychan bis";12,37;12,4989655172414;32,6;32,0755172413793;2,315;2,61285714285714
90;7;"Teychan bis";12,37;12,4989655172414;32,6;32,0755172413793;2,315;2,61285714285714
91;7;"Teychan bis";12,37;12,4989655172414;32,6;32,0755172413793;2,315;2,61285714285714
92;7;"Teychan bis";12,37;12,4989655172414;32,6;32,0755172413793;2,315;2,61285714285714
93;7;"Teychan bis";12,37;12,4989655172414;32,6;32,0755172413793;2,315;2,61285714285714
94;7;"Teychan bis";12,37;12,4989655172414;32,6;32,0755172413793;2,315;2,61285714285714
95;7;"Teychan bis";12,37;12,4989655172414;32,6;32,0755172413793;2,315;2,61285714285714
96;7;"Teychan bis";12,37;12,4989655172414;32,6;32,0755172413793;2,315;2,61285714285714
97;7;"Teychan bis";12,37;12,4989655172414;32,6;32,0755172413793;2,315;2,61285714285714
98;7;"Teychan bis";12,37;12,4989655172414;32,6;32,0755172413793;2,315;2,61285714285714
99;8;"Teychan bis";13,675;13,8426666666667;32,5;32,253;2,52;3,04857142857143
100;8;"Teychan bis";13,675;13,8426666666667;32,5;32,253;2,52;3,04857142857143
